"","ST","POBP","count","location","country","region"
"4928",48,312,1351,"TX","ElSalvador","AMERICA"
"4929",48,313,399,"TX","Guatemala","AMERICA"
"4930",48,314,567,"TX","Honduras","AMERICA"
"4931",48,315,130,"TX","Nicaragua","AMERICA"
"4932",48,316,72,"TX","Panama","AMERICA"
"4933",48,321,1,"TX","Antigua",NA
"4934",48,323,9,"TX","Bahamas","AMERICA"
"4935",48,324,10,"TX","Barbados","AMERICA"
"4936",48,327,217,"TX","Cuba","AMERICA"
"4937",48,328,9,"TX","Dominica","AMERICA"
"4938",48,329,54,"TX","DominicanRepublic","AMERICA"
"4939",48,330,3,"TX","Grenada","AMERICA"
"4940",48,332,31,"TX","Haiti","AMERICA"
"4941",48,333,74,"TX","Jamaica","AMERICA"
"4942",48,339,11,"TX","St.Lucia",NA
"4943",48,340,3,"TX","St.Vincent",NA
"4944",48,341,77,"TX","Trinidad",NA
"4945",48,343,10,"TX","WestIndies",NA
"4946",48,344,22,"TX","Caribbean",NA
"4947",48,360,82,"TX","Argentina","AMERICA"
"4948",48,361,26,"TX","Bolivia","AMERICA"
"4949",48,362,161,"TX","Brazil","AMERICA"
"4950",48,363,30,"TX","Chile","AMERICA"
"4951",48,364,291,"TX","Colombia","AMERICA"
"4952",48,365,74,"TX","Ecuador","AMERICA"
"4953",48,368,45,"TX","Guyana","AMERICA"
"4954",48,369,6,"TX","Paraguay","AMERICA"
"4955",48,370,191,"TX","Peru","AMERICA"
"4956",48,372,8,"TX","Uruguay","AMERICA"
"4957",48,373,165,"TX","Venezuela","AMERICA"
"4958",48,374,2,"TX","SouthAmerica",NA
"4959",48,399,14,"TX","Americas",NA
"4960",48,400,19,"TX","Algeria","AFRICA"
"4961",48,407,49,"TX","Cameroon","AFRICA"
"4962",48,408,2,"TX","CapeVerde","AFRICA"
"4963",48,412,16,"TX","Congo","AFRICA"
"4964",48,414,60,"TX","Egypt","AFRICA"
"4965",48,416,101,"TX","Ethiopia","AFRICA"
"4966",48,417,14,"TX","Eritrea","AFRICA"
"4967",48,420,5,"TX","Gambia","AFRICA"
"4968",48,421,37,"TX","Ghana","AFRICA"
"4969",48,423,1,"TX","Guinea","AFRICA"
"4970",48,427,117,"TX","Kenya","AFRICA"
"4971",48,429,13,"TX","Liberia","AFRICA"
"4972",48,430,1,"TX","Libya","AFRICA"
"4973",48,436,42,"TX","Morocco","AFRICA"
"4974",48,440,365,"TX","Nigeria","AFRICA"
"4975",48,444,9,"TX","Senegal","AFRICA"
"4976",48,447,24,"TX","SierraLeone","AFRICA"
"4977",48,448,18,"TX","Somalia","AFRICA"
"4978",48,449,98,"TX","SouthAfrica","AFRICA"
"4979",48,451,42,"TX","Sudan","AFRICA"
"4980",48,453,21,"TX","Tanzania","AFRICA"
"4981",48,454,7,"TX","Togo","AFRICA"
"4982",48,457,27,"TX","Uganda","AFRICA"
"4983",48,459,19,"TX","DemocraticRepublicofCongo",NA
"4984",48,460,12,"TX","Zambia","AFRICA"
"4985",48,461,29,"TX","Zimbabwe","AFRICA"
"4986",48,462,65,"TX","Africa",NA
"4987",48,463,32,"TX","EasternAfrica",NA
"4988",48,464,4,"TX","NorthernAfrica",NA
"4989",48,467,17,"TX","WesternAfrica",NA
"4990",48,468,23,"TX","OtherAfrica",NA
"4991",48,501,68,"TX","Australia","OCEANIA"
"4992",48,508,5,"TX","Fiji","OCEANIA"
"4993",48,512,12,"TX","Micronesia","OCEANIA"
"4994",48,515,16,"TX","NewZealand","OCEANIA"
"4995",48,527,4,"TX","Samoa","OCEANIA"
"4996",48,554,14,"TX","OtherUSIslandAreas",NA
"4997",49,100,5,"UT","Albania","EUROPE"
"4998",49,102,4,"UT","Austria","EUROPE"
"4999",49,103,2,"UT","Belgium","EUROPE"
"5000",49,104,2,"UT","Bulgaria","EUROPE"
"5001",49,106,6,"UT","Denmark","EUROPE"
"5002",49,109,18,"UT","France","EUROPE"
"5003",49,110,55,"UT","Germany","EUROPE"
"5004",49,116,4,"UT","Greece","EUROPE"
"5005",49,117,5,"UT","Hungary","EUROPE"
"5006",49,119,6,"UT","Ireland","EUROPE"
"5007",49,120,9,"UT","Italy","EUROPE"
"5008",49,126,16,"UT","Netherlands","EUROPE"
"5009",49,127,2,"UT","Norway","EUROPE"
"5010",49,128,8,"UT","Poland","EUROPE"
"5011",49,129,4,"UT","Portugal","EUROPE"
"5012",49,132,3,"UT","Romania","EUROPE"
"5013",49,134,6,"UT","Spain","EUROPE"
"5014",49,136,5,"UT","Sweden","EUROPE"
"5015",49,137,3,"UT","Switzerland","EUROPE"
"5016",49,138,15,"UT","UnitedKingdom","EUROPE"
"5017",49,139,29,"UT","England","EUROPE"
"5018",49,140,4,"UT","Scotland","EUROPE"
"5019",49,147,2,"UT","Yugoslavia","EUROPE"
"5020",49,148,3,"UT","CzechRepublic","EUROPE"
"5021",49,150,32,"UT","BosniaandHerzegovina",NA
"5022",49,154,1,"UT","Serbia","EUROPE"
"5023",49,158,4,"UT","Armenia","EUROPE"
"5024",49,159,1,"UT","Azerbaijan","EUROPE"
"5025",49,162,1,"UT","Moldova","EUROPE"
"5026",49,163,16,"UT","Russia",NA
"5027",49,164,2,"UT","Ukraine","EUROPE"
"5028",49,169,2,"UT","OtherEurope",NA
"5029",49,200,2,"UT","Afghanistan","ASIA"
"5030",49,202,8,"UT","Bangladesh","ASIA"
"5031",49,203,9,"UT","Bhutan","ASIA"
"5032",49,205,10,"UT","Myanmar",NA
"5033",49,206,14,"UT","Cambodia","ASIA"
"5034",49,207,59,"UT","China","ASIA"
"5035",49,209,5,"UT","HongKong","ASIA"
"5036",49,210,49,"UT","India","ASIA"
"5037",49,211,2,"UT","Indonesia","ASIA"
"5038",49,212,12,"UT","Iran","ASIA"
"5039",49,213,9,"UT","Iraq","ASIA"
"5040",49,214,2,"UT","Israel","ASIA"
"5041",49,215,25,"UT","Japan","ASIA"
"5042",49,217,35,"UT","Korea",NA
"5043",49,218,1,"UT","Kazakhstan","ASIA"
"5044",49,222,1,"UT","Kuwait","ASIA"
"5045",49,223,7,"UT","Laos","ASIA"
"5046",49,224,7,"UT","Lebanon","ASIA"
"5047",49,229,11,"UT","Nepal","ASIA"
"5048",49,231,10,"UT","Pakistan","ASIA"
"5049",49,233,39,"UT","Philippines","ASIA"
"5050",49,235,4,"UT","SaudiArabia","ASIA"
"5051",49,238,1,"UT","SriLanka","ASIA"
"5052",49,240,19,"UT","Taiwan","ASIA"
"5053",49,242,10,"UT","Thailand","ASIA"
"5054",49,243,9,"UT","Turkey","ASIA"
"5055",49,246,1,"UT","Uzbekistan","ASIA"
"5056",49,247,54,"UT","Vietnam","ASIA"
"5057",49,249,1,"UT","Asia",NA
"5058",49,253,1,"UT","SouthCentralAsia",NA
"5059",49,254,7,"UT","OtherAsia",NA
"5060",49,301,122,"UT","Canada","AMERICA"
"5061",49,303,585,"UT","Mexico","AMERICA"
"5062",49,311,3,"UT","CostaRica","AMERICA"
"5063",49,312,41,"UT","ElSalvador","AMERICA"
"5064",49,313,38,"UT","Guatemala","AMERICA"
"5065",49,314,11,"UT","Honduras","AMERICA"
"5066",49,315,5,"UT","Nicaragua","AMERICA"
"5067",49,316,1,"UT","Panama","AMERICA"
"5068",49,327,2,"UT","Cuba","AMERICA"
"5069",49,329,15,"UT","DominicanRepublic","AMERICA"
"5070",49,332,1,"UT","Haiti","AMERICA"
"5071",49,339,1,"UT","St.Lucia",NA
"5072",49,340,2,"UT","St.Vincent",NA
"5073",49,360,48,"UT","Argentina","AMERICA"
"5074",49,361,3,"UT","Bolivia","AMERICA"
"5075",49,362,41,"UT","Brazil","AMERICA"
"5076",49,363,15,"UT","Chile","AMERICA"
"5077",49,364,20,"UT","Colombia","AMERICA"
"5078",49,365,12,"UT","Ecuador","AMERICA"
"5079",49,368,1,"UT","Guyana","AMERICA"
"5080",49,370,40,"UT","Peru","AMERICA"
"5081",49,372,12,"UT","Uruguay","AMERICA"
"5082",49,373,9,"UT","Venezuela","AMERICA"
"5083",49,416,5,"UT","Ethiopia","AFRICA"
"5084",49,417,2,"UT","Eritrea","AFRICA"
"5085",49,427,1,"UT","Kenya","AFRICA"
"5086",49,440,1,"UT","Nigeria","AFRICA"
"5087",49,448,5,"UT","Somalia","AFRICA"
"5088",49,449,11,"UT","SouthAfrica","AFRICA"
"5089",49,451,1,"UT","Sudan","AFRICA"
"5090",49,460,1,"UT","Zambia","AFRICA"
"5091",49,461,2,"UT","Zimbabwe","AFRICA"
"5092",49,462,8,"UT","Africa",NA
"5093",49,463,3,"UT","EasternAfrica",NA
"5094",49,468,2,"UT","OtherAfrica",NA
"5095",49,501,16,"UT","Australia","OCEANIA"
"5096",49,511,4,"UT","MarshallIslands","OCEANIA"
"5097",49,512,1,"UT","Micronesia","OCEANIA"
"5098",49,515,5,"UT","NewZealand","OCEANIA"
"5099",49,523,28,"UT","Tonga","OCEANIA"
"5100",49,527,11,"UT","Samoa","OCEANIA"
"5101",49,554,2,"UT","OtherUSIslandAreas",NA
"5102",50,100,1,"VT","Albania","EUROPE"
"5103",50,102,1,"VT","Austria","EUROPE"
"5104",50,105,1,"VT","Czechoslovakia",NA
"5105",50,106,1,"VT","Denmark","EUROPE"
"5106",50,109,2,"VT","France","EUROPE"
"5107",50,110,19,"VT","Germany","EUROPE"
"5108",50,116,3,"VT","Greece","EUROPE"
"5109",50,119,3,"VT","Ireland","EUROPE"
"5110",50,127,1,"VT","Norway","EUROPE"
"5111",50,128,7,"VT","Poland","EUROPE"
"5112",50,132,3,"VT","Romania","EUROPE"
"5113",50,134,3,"VT","Spain","EUROPE"
"5114",50,136,3,"VT","Sweden","EUROPE"
"5115",50,137,2,"VT","Switzerland","EUROPE"
"5116",50,138,8,"VT","UnitedKingdom","EUROPE"
"5117",50,139,13,"VT","England","EUROPE"
"5118",50,150,2,"VT","BosniaandHerzegovina",NA
"5119",50,156,2,"VT","Latvia","EUROPE"
"5120",50,160,1,"VT","Belarus","EUROPE"
"5121",50,161,1,"VT","Georgia","EUROPE"
"5122",50,162,2,"VT","Moldova","EUROPE"
"5123",50,163,5,"VT","Russia",NA
"5124",50,206,2,"VT","Cambodia","ASIA"
"5125",50,207,21,"VT","China","ASIA"
"5126",50,208,1,"VT","Cyprus","EUROPE"
"5127",50,209,1,"VT","HongKong","ASIA"
"5128",50,210,5,"VT","India","ASIA"
"5129",50,212,1,"VT","Iran","ASIA"
"5130",50,214,1,"VT","Israel","ASIA"
"5131",50,216,5,"VT","Jordan","ASIA"
"5132",50,217,3,"VT","Korea",NA
"5133",50,233,9,"VT","Philippines","ASIA"
"5134",50,235,2,"VT","SaudiArabia","ASIA"
"5135",50,236,1,"VT","Singapore","ASIA"
"5136",50,242,4,"VT","Thailand","ASIA"
"5137",50,243,1,"VT","Turkey","ASIA"
"5138",50,247,12,"VT","Vietnam","ASIA"
"5139",50,301,48,"VT","Canada","AMERICA"
"5140",50,303,17,"VT","Mexico","AMERICA"
"5141",50,316,1,"VT","Panama","AMERICA"
"5142",50,321,1,"VT","Antigua",NA
"5143",50,332,4,"VT","Haiti","AMERICA"
"5144",50,333,2,"VT","Jamaica","AMERICA"
"5145",50,341,1,"VT","Trinidad",NA
"5146",50,344,1,"VT","Caribbean",NA
"5147",50,360,1,"VT","Argentina","AMERICA"
"5148",50,362,2,"VT","Brazil","AMERICA"
"5149",50,364,1,"VT","Colombia","AMERICA"
"5150",50,365,1,"VT","Ecuador","AMERICA"
"5151",50,370,1,"VT","Peru","AMERICA"
"5152",50,416,2,"VT","Ethiopia","AFRICA"
"5153",50,423,1,"VT","Guinea","AFRICA"
"5154",50,427,2,"VT","Kenya","AFRICA"
"5155",50,440,1,"VT","Nigeria","AFRICA"
"5156",50,444,1,"VT","Senegal","AFRICA"
"5157",50,448,3,"VT","Somalia","AFRICA"
"5158",50,449,2,"VT","SouthAfrica","AFRICA"
"5159",50,462,1,"VT","Africa",NA
"5160",50,515,1,"VT","NewZealand","OCEANIA"
"5161",51,100,5,"VA","Albania","EUROPE"
"5162",51,102,20,"VA","Austria","EUROPE"
"5163",51,103,16,"VA","Belgium","EUROPE"
"5164",51,104,18,"VA","Bulgaria","EUROPE"
"5165",51,105,4,"VA","Czechoslovakia",NA
"5166",51,106,3,"VA","Denmark","EUROPE"
"5167",51,108,10,"VA","Finland","EUROPE"
"5168",51,109,52,"VA","France","EUROPE"
"5169",51,110,225,"VA","Germany","EUROPE"
"5170",51,116,28,"VA","Greece","EUROPE"
"5171",51,117,16,"VA","Hungary","EUROPE"
"5172",51,118,3,"VA","Iceland","EUROPE"
"5173",51,119,16,"VA","Ireland","EUROPE"
"5174",51,120,48,"VA","Italy","EUROPE"
"5175",51,126,42,"VA","Netherlands","EUROPE"
"5176",51,127,7,"VA","Norway","EUROPE"
"5177",51,128,28,"VA","Poland","EUROPE"
"5178",51,129,13,"VA","Portugal","EUROPE"
"5179",51,130,1,"VA","AzoresIslands",NA
"5180",51,132,29,"VA","Romania","EUROPE"
"5181",51,134,32,"VA","Spain","EUROPE"
"5182",51,136,8,"VA","Sweden","EUROPE"
"5183",51,137,15,"VA","Switzerland","EUROPE"
"5184",51,138,105,"VA","UnitedKingdom","EUROPE"
"5185",51,139,98,"VA","England","EUROPE"
"5186",51,140,18,"VA","Scotland","EUROPE"
"5187",51,147,7,"VA","Yugoslavia","EUROPE"
"5188",51,148,6,"VA","CzechRepublic","EUROPE"
"5189",51,149,1,"VA","Slovakia","EUROPE"
"5190",51,150,32,"VA","BosniaandHerzegovina",NA
"5191",51,151,5,"VA","Croatia","EUROPE"
"5192",51,152,2,"VA","Macedonia","EUROPE"
"5193",51,154,3,"VA","Serbia","EUROPE"
"5194",51,156,7,"VA","Latvia","EUROPE"
"5195",51,157,4,"VA","Lithuania","EUROPE"
"5196",51,159,3,"VA","Azerbaijan","EUROPE"
"5197",51,160,10,"VA","Belarus","EUROPE"
"5198",51,161,3,"VA","Georgia","EUROPE"
"5199",51,162,10,"VA","Moldova","EUROPE"
"5200",51,163,86,"VA","Russia",NA
"5201",51,164,44,"VA","Ukraine","EUROPE"
"5202",51,165,13,"VA","USSR",NA
"5203",51,169,23,"VA","OtherEurope",NA
"5204",51,200,75,"VA","Afghanistan","ASIA"
"5205",51,202,89,"VA","Bangladesh","ASIA"
"5206",51,203,4,"VA","Bhutan","ASIA"
"5207",51,205,12,"VA","Myanmar",NA
"5208",51,206,41,"VA","Cambodia","ASIA"
"5209",51,207,382,"VA","China","ASIA"
"5210",51,208,5,"VA","Cyprus","EUROPE"
"5211",51,209,33,"VA","HongKong","ASIA"
"5212",51,210,685,"VA","India","ASIA"
"5213",51,211,20,"VA","Indonesia","ASIA"
"5214",51,212,142,"VA","Iran","ASIA"
"5215",51,213,90,"VA","Iraq","ASIA"
"5216",51,214,12,"VA","Israel","ASIA"
"5217",51,215,106,"VA","Japan","ASIA"
"5218",51,216,28,"VA","Jordan","ASIA"
"5219",51,217,478,"VA","Korea",NA
"5220",51,218,10,"VA","Kazakhstan","ASIA"
"5221",51,222,7,"VA","Kuwait","ASIA"
"5222",51,223,23,"VA","Laos","ASIA"
"5223",51,224,44,"VA","Lebanon","ASIA"
"5224",51,226,15,"VA","Malaysia","ASIA"
"5225",51,229,63,"VA","Nepal","ASIA"
"5226",51,231,185,"VA","Pakistan","ASIA"
"5227",51,233,579,"VA","Philippines","ASIA"
"5228",51,235,44,"VA","SaudiArabia","ASIA"
"5229",51,236,8,"VA","Singapore","ASIA"
"5230",51,238,15,"VA","SriLanka","ASIA"
"5231",51,239,6,"VA","Syria","ASIA"
"5232",51,240,62,"VA","Taiwan","ASIA"
"5233",51,242,64,"VA","Thailand","ASIA"
"5234",51,243,47,"VA","Turkey","ASIA"
"5235",51,245,9,"VA","UnitedArabEmirates",NA
"5236",51,246,9,"VA","Uzbekistan","ASIA"
"5237",51,247,422,"VA","Vietnam","ASIA"
"5238",51,248,6,"VA","Yemen","ASIA"
"5239",51,249,13,"VA","Asia",NA
"5240",51,253,10,"VA","SouthCentralAsia",NA
"5241",51,254,10,"VA","OtherAsia",NA
"5242",51,300,2,"VA","Bermuda",NA
"5243",51,301,164,"VA","Canada","AMERICA"
"5244",51,303,413,"VA","Mexico","AMERICA"
"5245",51,310,2,"VA","Belize","AMERICA"
"5246",51,311,12,"VA","CostaRica","AMERICA"
"5247",51,312,559,"VA","ElSalvador","AMERICA"
"5248",51,313,157,"VA","Guatemala","AMERICA"
"5249",51,314,145,"VA","Honduras","AMERICA"
"5250",51,315,20,"VA","Nicaragua","AMERICA"
"5251",51,316,45,"VA","Panama","AMERICA"
"5252",51,321,1,"VA","Antigua",NA
"5253",51,323,5,"VA","Bahamas","AMERICA"
"5254",51,324,12,"VA","Barbados","AMERICA"
"5255",51,327,68,"VA","Cuba","AMERICA"
"5256",51,328,1,"VA","Dominica","AMERICA"
"5257",51,329,36,"VA","DominicanRepublic","AMERICA"
"5258",51,332,27,"VA","Haiti","AMERICA"
"5259",51,333,64,"VA","Jamaica","AMERICA"
"5260",51,339,1,"VA","St.Lucia",NA
"5261",51,341,41,"VA","Trinidad",NA
"5262",51,343,2,"VA","WestIndies",NA
"5263",51,344,4,"VA","Caribbean",NA
"5264",51,360,43,"VA","Argentina","AMERICA"
"5265",51,361,181,"VA","Bolivia","AMERICA"
"5266",51,362,41,"VA","Brazil","AMERICA"
"5267",51,363,20,"VA","Chile","AMERICA"
"5268",51,364,91,"VA","Colombia","AMERICA"
"5269",51,365,24,"VA","Ecuador","AMERICA"
"5270",51,368,20,"VA","Guyana","AMERICA"
"5271",51,369,4,"VA","Paraguay","AMERICA"
"5272",51,370,189,"VA","Peru","AMERICA"
"5273",51,372,14,"VA","Uruguay","AMERICA"
"5274",51,373,24,"VA","Venezuela","AMERICA"
"5275",51,400,9,"VA","Algeria","AFRICA"
"5276",51,407,35,"VA","Cameroon","AFRICA"
"5277",51,408,2,"VA","CapeVerde","AFRICA"
"5278",51,412,7,"VA","Congo","AFRICA"
"5279",51,414,63,"VA","Egypt","AFRICA"
"5280",51,416,186,"VA","Ethiopia","AFRICA"
"5281",51,417,28,"VA","Eritrea","AFRICA"
"5282",51,420,1,"VA","Gambia","AFRICA"
"5283",51,421,118,"VA","Ghana","AFRICA"
"5284",51,423,3,"VA","Guinea","AFRICA"
"5285",51,427,22,"VA","Kenya","AFRICA"
"5286",51,429,10,"VA","Liberia","AFRICA"
"5287",51,430,2,"VA","Libya","AFRICA"
"5288",51,436,48,"VA","Morocco","AFRICA"
"5289",51,440,35,"VA","Nigeria","AFRICA"
"5290",51,444,4,"VA","Senegal","AFRICA"
"5291",51,447,31,"VA","SierraLeone","AFRICA"
"5292",51,448,14,"VA","Somalia","AFRICA"
"5293",51,449,26,"VA","SouthAfrica","AFRICA"
"5294",51,451,22,"VA","Sudan","AFRICA"
"5295",51,453,3,"VA","Tanzania","AFRICA"
"5296",51,454,8,"VA","Togo","AFRICA"
"5297",51,457,3,"VA","Uganda","AFRICA"
"5298",51,459,10,"VA","DemocraticRepublicofCongo",NA
"5299",51,460,4,"VA","Zambia","AFRICA"
"5300",51,461,4,"VA","Zimbabwe","AFRICA"
"5301",51,462,25,"VA","Africa",NA
"5302",51,463,17,"VA","EasternAfrica",NA
"5303",51,464,8,"VA","NorthernAfrica",NA
"5304",51,467,8,"VA","WesternAfrica",NA
"5305",51,468,3,"VA","OtherAfrica",NA
"5306",51,501,26,"VA","Australia","OCEANIA"
"5307",51,508,3,"VA","Fiji","OCEANIA"
"5308",51,511,1,"VA","MarshallIslands","OCEANIA"
"5309",51,512,2,"VA","Micronesia","OCEANIA"
"5310",51,515,10,"VA","NewZealand","OCEANIA"
"5311",51,523,1,"VA","Tonga","OCEANIA"
"5312",51,554,2,"VA","OtherUSIslandAreas",NA
"5313",53,100,1,"WA","Albania","EUROPE"
"5314",53,102,17,"WA","Austria","EUROPE"
"5315",53,103,1,"WA","Belgium","EUROPE"
"5316",53,104,24,"WA","Bulgaria","EUROPE"
"5317",53,105,4,"WA","Czechoslovakia",NA
"5318",53,106,16,"WA","Denmark","EUROPE"
"5319",53,108,8,"WA","Finland","EUROPE"
"5320",53,109,57,"WA","France","EUROPE"
"5321",53,110,224,"WA","Germany","EUROPE"
"5322",53,116,11,"WA","Greece","EUROPE"
"5323",53,117,23,"WA","Hungary","EUROPE"
"5324",53,118,3,"WA","Iceland","EUROPE"
"5325",53,119,22,"WA","Ireland","EUROPE"
"5326",53,120,33,"WA","Italy","EUROPE"
"5327",53,126,32,"WA","Netherlands","EUROPE"
"5328",53,127,26,"WA","Norway","EUROPE"
"5329",53,128,45,"WA","Poland","EUROPE"
"5330",53,129,7,"WA","Portugal","EUROPE"
"5331",53,132,71,"WA","Romania","EUROPE"
"5332",53,134,21,"WA","Spain","EUROPE"
"5333",53,136,28,"WA","Sweden","EUROPE"
"5334",53,137,17,"WA","Switzerland","EUROPE"
"5335",53,138,115,"WA","UnitedKingdom","EUROPE"
"5336",53,139,123,"WA","England","EUROPE"
"5337",53,140,16,"WA","Scotland","EUROPE"
"5338",53,147,9,"WA","Yugoslavia","EUROPE"
"5339",53,148,15,"WA","CzechRepublic","EUROPE"
"5340",53,149,4,"WA","Slovakia","EUROPE"
"5341",53,150,21,"WA","BosniaandHerzegovina",NA
"5342",53,151,6,"WA","Croatia","EUROPE"
"5343",53,152,2,"WA","Macedonia","EUROPE"
"5344",53,154,1,"WA","Serbia","EUROPE"
"5345",53,156,3,"WA","Latvia","EUROPE"
"5346",53,157,5,"WA","Lithuania","EUROPE"
"5347",53,158,6,"WA","Armenia","EUROPE"
"5348",53,159,12,"WA","Azerbaijan","EUROPE"
"5349",53,160,17,"WA","Belarus","EUROPE"
"5350",53,161,1,"WA","Georgia","EUROPE"
"5351",53,162,52,"WA","Moldova","EUROPE"
"5352",53,163,158,"WA","Russia",NA
"5353",53,164,293,"WA","Ukraine","EUROPE"
"5354",53,165,14,"WA","USSR",NA
"5355",53,169,14,"WA","OtherEurope",NA
"5356",53,200,7,"WA","Afghanistan","ASIA"
"5357",53,202,6,"WA","Bangladesh","ASIA"
"5358",53,203,13,"WA","Bhutan","ASIA"
"5359",53,205,12,"WA","Myanmar",NA
"5360",53,206,117,"WA","Cambodia","ASIA"
"5361",53,207,464,"WA","China","ASIA"
"5362",53,209,65,"WA","HongKong","ASIA"
"5363",53,210,423,"WA","India","ASIA"
"5364",53,211,37,"WA","Indonesia","ASIA"
"5365",53,212,57,"WA","Iran","ASIA"
"5366",53,213,36,"WA","Iraq","ASIA"
"5367",53,214,10,"WA","Israel","ASIA"
"5368",53,215,193,"WA","Japan","ASIA"
"5369",53,216,2,"WA","Jordan","ASIA"
"5370",53,217,412,"WA","Korea",NA
"5371",53,218,19,"WA","Kazakhstan","ASIA"
"5372",53,222,2,"WA","Kuwait","ASIA"
"5373",53,223,53,"WA","Laos","ASIA"
"5374",53,224,13,"WA","Lebanon","ASIA"
"5375",53,226,25,"WA","Malaysia","ASIA"
"5376",53,229,14,"WA","Nepal","ASIA"
"5377",53,231,30,"WA","Pakistan","ASIA"
"5378",53,233,518,"WA","Philippines","ASIA"
"5379",53,235,10,"WA","SaudiArabia","ASIA"
"5380",53,236,14,"WA","Singapore","ASIA"
"5381",53,238,10,"WA","SriLanka","ASIA"
"5382",53,239,1,"WA","Syria","ASIA"
"5383",53,240,129,"WA","Taiwan","ASIA"
"5384",53,242,57,"WA","Thailand","ASIA"
"5385",53,243,13,"WA","Turkey","ASIA"
"5386",53,245,3,"WA","UnitedArabEmirates",NA
"5387",53,246,7,"WA","Uzbekistan","ASIA"
"5388",53,247,443,"WA","Vietnam","ASIA"
"5389",53,253,13,"WA","SouthCentralAsia",NA
"5390",53,254,10,"WA","OtherAsia",NA
"5391",53,300,3,"WA","Bermuda",NA
"5392",53,301,516,"WA","Canada","AMERICA"
"5393",53,303,1679,"WA","Mexico","AMERICA"
"5394",53,310,1,"WA","Belize","AMERICA"
"5395",53,311,11,"WA","CostaRica","AMERICA"
"5396",53,312,65,"WA","ElSalvador","AMERICA"
"5397",53,313,66,"WA","Guatemala","AMERICA"
"5398",53,314,21,"WA","Honduras","AMERICA"
"5399",53,315,6,"WA","Nicaragua","AMERICA"
"5400",53,316,11,"WA","Panama","AMERICA"
"5401",53,321,3,"WA","Antigua",NA
"5402",53,323,1,"WA","Bahamas","AMERICA"
"5403",53,324,1,"WA","Barbados","AMERICA"
"5404",53,327,16,"WA","Cuba","AMERICA"
"5405",53,329,5,"WA","DominicanRepublic","AMERICA"
"5406",53,332,6,"WA","Haiti","AMERICA"
"5407",53,333,10,"WA","Jamaica","AMERICA"
"5408",53,339,1,"WA","St.Lucia",NA
"5409",53,341,7,"WA","Trinidad",NA
"5410",53,344,3,"WA","Caribbean",NA
"5411",53,360,21,"WA","Argentina","AMERICA"
"5412",53,361,2,"WA","Bolivia","AMERICA"
"5413",53,362,51,"WA","Brazil","AMERICA"
"5414",53,363,16,"WA","Chile","AMERICA"
"5415",53,364,33,"WA","Colombia","AMERICA"
"5416",53,365,10,"WA","Ecuador","AMERICA"
"5417",53,368,2,"WA","Guyana","AMERICA"
"5418",53,369,2,"WA","Paraguay","AMERICA"
"5419",53,370,33,"WA","Peru","AMERICA"
"5420",53,372,2,"WA","Uruguay","AMERICA"
"5421",53,373,13,"WA","Venezuela","AMERICA"
"5422",53,400,3,"WA","Algeria","AFRICA"
"5423",53,407,5,"WA","Cameroon","AFRICA"
"5424",53,414,20,"WA","Egypt","AFRICA"
"5425",53,416,115,"WA","Ethiopia","AFRICA"
"5426",53,417,26,"WA","Eritrea","AFRICA"
"5427",53,420,8,"WA","Gambia","AFRICA"
"5428",53,421,10,"WA","Ghana","AFRICA"
"5429",53,423,2,"WA","Guinea","AFRICA"
"5430",53,427,43,"WA","Kenya","AFRICA"
"5431",53,429,3,"WA","Liberia","AFRICA"
"5432",53,430,3,"WA","Libya","AFRICA"
"5433",53,436,7,"WA","Morocco","AFRICA"
"5434",53,440,10,"WA","Nigeria","AFRICA"
"5435",53,444,1,"WA","Senegal","AFRICA"
"5436",53,447,1,"WA","SierraLeone","AFRICA"
"5437",53,448,53,"WA","Somalia","AFRICA"
"5438",53,449,34,"WA","SouthAfrica","AFRICA"
"5439",53,451,8,"WA","Sudan","AFRICA"
"5440",53,453,4,"WA","Tanzania","AFRICA"
"5441",53,454,1,"WA","Togo","AFRICA"
"5442",53,457,2,"WA","Uganda","AFRICA"
"5443",53,459,4,"WA","DemocraticRepublicofCongo",NA
"5444",53,460,10,"WA","Zambia","AFRICA"
"5445",53,461,2,"WA","Zimbabwe","AFRICA"
"5446",53,462,18,"WA","Africa",NA
"5447",53,463,3,"WA","EasternAfrica",NA
"5448",53,464,1,"WA","NorthernAfrica",NA
"5449",53,467,4,"WA","WesternAfrica",NA
"5450",53,468,5,"WA","OtherAfrica",NA
"5451",53,501,38,"WA","Australia","OCEANIA"
"5452",53,508,27,"WA","Fiji","OCEANIA"
"5453",53,511,34,"WA","MarshallIslands","OCEANIA"
"5454",53,512,6,"WA","Micronesia","OCEANIA"
"5455",53,515,23,"WA","NewZealand","OCEANIA"
"5456",53,523,6,"WA","Tonga","OCEANIA"
"5457",53,527,9,"WA","Samoa","OCEANIA"
"5458",53,554,11,"WA","OtherUSIslandAreas",NA
"5459",54,108,1,"WV","Finland","EUROPE"
"5460",54,109,2,"WV","France","EUROPE"
"5461",54,110,13,"WV","Germany","EUROPE"
"5462",54,116,1,"WV","Greece","EUROPE"
"5463",54,119,3,"WV","Ireland","EUROPE"
"5464",54,120,4,"WV","Italy","EUROPE"
"5465",54,126,2,"WV","Netherlands","EUROPE"
"5466",54,127,1,"WV","Norway","EUROPE"
"5467",54,128,3,"WV","Poland","EUROPE"
