"","ST","POBP","count","location","country"
"4943",48,340,3,"TX","St.Vincent"
"4944",48,341,77,"TX","Trinidad"
"4945",48,343,10,"TX","WestIndies"
"4946",48,344,22,"TX","Caribbean"
"4947",48,360,82,"TX","Argentina"
"4948",48,361,26,"TX","Bolivia"
"4949",48,362,161,"TX","Brazil"
"4950",48,363,30,"TX","Chile"
"4951",48,364,291,"TX","Colombia"
"4952",48,365,74,"TX","Ecuador"
"4953",48,368,45,"TX","Guyana"
"4954",48,369,6,"TX","Paraguay"
"4955",48,370,191,"TX","Peru"
"4956",48,372,8,"TX","Uruguay"
"4957",48,373,165,"TX","Venezuela"
"4958",48,374,2,"TX","SouthAmerica"
"4959",48,399,14,"TX","Americas"
"4960",48,400,19,"TX","Algeria"
"4961",48,407,49,"TX","Cameroon"
"4962",48,408,2,"TX","CapeVerde"
"4963",48,412,16,"TX","Congo"
"4964",48,414,60,"TX","Egypt"
"4965",48,416,101,"TX","Ethiopia"
"4966",48,417,14,"TX","Eritrea"
"4967",48,420,5,"TX","Gambia"
"4968",48,421,37,"TX","Ghana"
"4969",48,423,1,"TX","Guinea"
"4970",48,427,117,"TX","Kenya"
"4971",48,429,13,"TX","Liberia"
"4972",48,430,1,"TX","Libya"
"4973",48,436,42,"TX","Morocco"
"4974",48,440,365,"TX","Nigeria"
"4975",48,444,9,"TX","Senegal"
"4976",48,447,24,"TX","SierraLeone"
"4977",48,448,18,"TX","Somalia"
"4978",48,449,98,"TX","SouthAfrica"
"4979",48,451,42,"TX","Sudan"
"4980",48,453,21,"TX","Tanzania"
"4981",48,454,7,"TX","Togo"
"4982",48,457,27,"TX","Uganda"
"4983",48,459,19,"TX","DemocraticRepublicofCongo"
"4984",48,460,12,"TX","Zambia"
"4985",48,461,29,"TX","Zimbabwe"
"4986",48,462,65,"TX","Africa"
"4987",48,463,32,"TX","EasternAfrica"
"4988",48,464,4,"TX","NorthernAfrica"
"4989",48,467,17,"TX","WesternAfrica"
"4990",48,468,23,"TX","OtherAfrica"
"4991",48,501,68,"TX","Australia"
"4992",48,508,5,"TX","Fiji"
"4993",48,512,12,"TX","Micronesia"
"4994",48,515,16,"TX","NewZealand"
"4995",48,527,4,"TX","Samoa"
"4996",48,554,14,"TX","OtherUSIslandAreas"
"4997",49,100,5,"UT","Albania"
"4998",49,102,4,"UT","Austria"
"4999",49,103,2,"UT","Belgium"
"5000",49,104,2,"UT","Bulgaria"
"5001",49,106,6,"UT","Denmark"
"5002",49,109,18,"UT","France"
"5003",49,110,55,"UT","Germany"
"5004",49,116,4,"UT","Greece"
"5005",49,117,5,"UT","Hungary"
"5006",49,119,6,"UT","Ireland"
"5007",49,120,9,"UT","Italy"
"5008",49,126,16,"UT","Netherlands"
"5009",49,127,2,"UT","Norway"
"5010",49,128,8,"UT","Poland"
"5011",49,129,4,"UT","Portugal"
"5012",49,132,3,"UT","Romania"
"5013",49,134,6,"UT","Spain"
"5014",49,136,5,"UT","Sweden"
"5015",49,137,3,"UT","Switzerland"
"5016",49,138,15,"UT","UnitedKingdom"
"5017",49,139,29,"UT","England"
"5018",49,140,4,"UT","Scotland"
"5019",49,147,2,"UT","Yugoslavia"
"5020",49,148,3,"UT","CzechRepublic"
"5021",49,150,32,"UT","BosniaandHerzegovina"
"5022",49,154,1,"UT","Serbia"
"5023",49,158,4,"UT","Armenia"
"5024",49,159,1,"UT","Azerbaijan"
"5025",49,162,1,"UT","Moldova"
"5026",49,163,16,"UT","Russia"
"5027",49,164,2,"UT","Ukraine"
"5028",49,169,2,"UT","OtherEurope"
"5029",49,200,2,"UT","Afghanistan"
"5030",49,202,8,"UT","Bangladesh"
"5031",49,203,9,"UT","Bhutan"
"5032",49,205,10,"UT","Myanmar"
"5033",49,206,14,"UT","Cambodia"
"5034",49,207,59,"UT","China"
"5035",49,209,5,"UT","HongKong"
"5036",49,210,49,"UT","India"
"5037",49,211,2,"UT","Indonesia"
"5038",49,212,12,"UT","Iran"
"5039",49,213,9,"UT","Iraq"
"5040",49,214,2,"UT","Israel"
"5041",49,215,25,"UT","Japan"
"5042",49,217,35,"UT","Korea"
"5043",49,218,1,"UT","Kazakhstan"
"5044",49,222,1,"UT","Kuwait"
"5045",49,223,7,"UT","Laos"
"5046",49,224,7,"UT","Lebanon"
"5047",49,229,11,"UT","Nepal"
"5048",49,231,10,"UT","Pakistan"
"5049",49,233,39,"UT","Philippines"
"5050",49,235,4,"UT","SaudiArabia"
"5051",49,238,1,"UT","SriLanka"
"5052",49,240,19,"UT","Taiwan"
"5053",49,242,10,"UT","Thailand"
"5054",49,243,9,"UT","Turkey"
"5055",49,246,1,"UT","Uzbekistan"
"5056",49,247,54,"UT","Vietnam"
"5057",49,249,1,"UT","Asia"
"5058",49,253,1,"UT","SouthCentralAsia"
"5059",49,254,7,"UT","OtherAsia"
"5060",49,301,122,"UT","Canada"
"5061",49,303,585,"UT","Mexico"
"5062",49,311,3,"UT","CostaRica"
"5063",49,312,41,"UT","ElSalvador"
"5064",49,313,38,"UT","Guatemala"
"5065",49,314,11,"UT","Honduras"
"5066",49,315,5,"UT","Nicaragua"
"5067",49,316,1,"UT","Panama"
"5068",49,327,2,"UT","Cuba"
"5069",49,329,15,"UT","DominicanRepublic"
"5070",49,332,1,"UT","Haiti"
"5071",49,339,1,"UT","St.Lucia"
"5072",49,340,2,"UT","St.Vincent"
"5073",49,360,48,"UT","Argentina"
"5074",49,361,3,"UT","Bolivia"
"5075",49,362,41,"UT","Brazil"
"5076",49,363,15,"UT","Chile"
"5077",49,364,20,"UT","Colombia"
"5078",49,365,12,"UT","Ecuador"
"5079",49,368,1,"UT","Guyana"
"5080",49,370,40,"UT","Peru"
"5081",49,372,12,"UT","Uruguay"
"5082",49,373,9,"UT","Venezuela"
"5083",49,416,5,"UT","Ethiopia"
"5084",49,417,2,"UT","Eritrea"
"5085",49,427,1,"UT","Kenya"
"5086",49,440,1,"UT","Nigeria"
"5087",49,448,5,"UT","Somalia"
"5088",49,449,11,"UT","SouthAfrica"
"5089",49,451,1,"UT","Sudan"
"5090",49,460,1,"UT","Zambia"
"5091",49,461,2,"UT","Zimbabwe"
"5092",49,462,8,"UT","Africa"
"5093",49,463,3,"UT","EasternAfrica"
"5094",49,468,2,"UT","OtherAfrica"
"5095",49,501,16,"UT","Australia"
"5096",49,511,4,"UT","MarshallIslands"
"5097",49,512,1,"UT","Micronesia"
"5098",49,515,5,"UT","NewZealand"
"5099",49,523,28,"UT","Tonga"
"5100",49,527,11,"UT","Samoa"
"5101",49,554,2,"UT","OtherUSIslandAreas"
"5102",50,100,1,"VT","Albania"
"5103",50,102,1,"VT","Austria"
"5104",50,105,1,"VT","Czechoslovakia"
"5105",50,106,1,"VT","Denmark"
"5106",50,109,2,"VT","France"
"5107",50,110,19,"VT","Germany"
"5108",50,116,3,"VT","Greece"
"5109",50,119,3,"VT","Ireland"
"5110",50,127,1,"VT","Norway"
"5111",50,128,7,"VT","Poland"
"5112",50,132,3,"VT","Romania"
"5113",50,134,3,"VT","Spain"
"5114",50,136,3,"VT","Sweden"
"5115",50,137,2,"VT","Switzerland"
"5116",50,138,8,"VT","UnitedKingdom"
"5117",50,139,13,"VT","England"
"5118",50,150,2,"VT","BosniaandHerzegovina"
"5119",50,156,2,"VT","Latvia"
"5120",50,160,1,"VT","Belarus"
"5121",50,161,1,"VT","Georgia"
"5122",50,162,2,"VT","Moldova"
"5123",50,163,5,"VT","Russia"
"5124",50,206,2,"VT","Cambodia"
"5125",50,207,21,"VT","China"
"5126",50,208,1,"VT","Cyprus"
"5127",50,209,1,"VT","HongKong"
"5128",50,210,5,"VT","India"
"5129",50,212,1,"VT","Iran"
"5130",50,214,1,"VT","Israel"
"5131",50,216,5,"VT","Jordan"
"5132",50,217,3,"VT","Korea"
"5133",50,233,9,"VT","Philippines"
"5134",50,235,2,"VT","SaudiArabia"
"5135",50,236,1,"VT","Singapore"
"5136",50,242,4,"VT","Thailand"
"5137",50,243,1,"VT","Turkey"
"5138",50,247,12,"VT","Vietnam"
"5139",50,301,48,"VT","Canada"
"5140",50,303,17,"VT","Mexico"
"5141",50,316,1,"VT","Panama"
"5142",50,321,1,"VT","Antigua"
"5143",50,332,4,"VT","Haiti"
"5144",50,333,2,"VT","Jamaica"
"5145",50,341,1,"VT","Trinidad"
"5146",50,344,1,"VT","Caribbean"
"5147",50,360,1,"VT","Argentina"
"5148",50,362,2,"VT","Brazil"
"5149",50,364,1,"VT","Colombia"
"5150",50,365,1,"VT","Ecuador"
"5151",50,370,1,"VT","Peru"
"5152",50,416,2,"VT","Ethiopia"
"5153",50,423,1,"VT","Guinea"
"5154",50,427,2,"VT","Kenya"
"5155",50,440,1,"VT","Nigeria"
"5156",50,444,1,"VT","Senegal"
"5157",50,448,3,"VT","Somalia"
"5158",50,449,2,"VT","SouthAfrica"
"5159",50,462,1,"VT","Africa"
"5160",50,515,1,"VT","NewZealand"
"5161",51,100,5,"VA","Albania"
"5162",51,102,20,"VA","Austria"
"5163",51,103,16,"VA","Belgium"
"5164",51,104,18,"VA","Bulgaria"
"5165",51,105,4,"VA","Czechoslovakia"
"5166",51,106,3,"VA","Denmark"
"5167",51,108,10,"VA","Finland"
"5168",51,109,52,"VA","France"
"5169",51,110,225,"VA","Germany"
"5170",51,116,28,"VA","Greece"
"5171",51,117,16,"VA","Hungary"
"5172",51,118,3,"VA","Iceland"
"5173",51,119,16,"VA","Ireland"
"5174",51,120,48,"VA","Italy"
"5175",51,126,42,"VA","Netherlands"
"5176",51,127,7,"VA","Norway"
"5177",51,128,28,"VA","Poland"
"5178",51,129,13,"VA","Portugal"
"5179",51,130,1,"VA","AzoresIslands"
"5180",51,132,29,"VA","Romania"
"5181",51,134,32,"VA","Spain"
"5182",51,136,8,"VA","Sweden"
"5183",51,137,15,"VA","Switzerland"
"5184",51,138,105,"VA","UnitedKingdom"
"5185",51,139,98,"VA","England"
"5186",51,140,18,"VA","Scotland"
"5187",51,147,7,"VA","Yugoslavia"
"5188",51,148,6,"VA","CzechRepublic"
"5189",51,149,1,"VA","Slovakia"
"5190",51,150,32,"VA","BosniaandHerzegovina"
"5191",51,151,5,"VA","Croatia"
"5192",51,152,2,"VA","Macedonia"
"5193",51,154,3,"VA","Serbia"
"5194",51,156,7,"VA","Latvia"
"5195",51,157,4,"VA","Lithuania"
"5196",51,159,3,"VA","Azerbaijan"
"5197",51,160,10,"VA","Belarus"
"5198",51,161,3,"VA","Georgia"
"5199",51,162,10,"VA","Moldova"
"5200",51,163,86,"VA","Russia"
"5201",51,164,44,"VA","Ukraine"
"5202",51,165,13,"VA","USSR"
"5203",51,169,23,"VA","OtherEurope"
"5204",51,200,75,"VA","Afghanistan"
"5205",51,202,89,"VA","Bangladesh"
"5206",51,203,4,"VA","Bhutan"
"5207",51,205,12,"VA","Myanmar"
"5208",51,206,41,"VA","Cambodia"
"5209",51,207,382,"VA","China"
"5210",51,208,5,"VA","Cyprus"
"5211",51,209,33,"VA","HongKong"
"5212",51,210,685,"VA","India"
"5213",51,211,20,"VA","Indonesia"
"5214",51,212,142,"VA","Iran"
"5215",51,213,90,"VA","Iraq"
"5216",51,214,12,"VA","Israel"
"5217",51,215,106,"VA","Japan"
"5218",51,216,28,"VA","Jordan"
"5219",51,217,478,"VA","Korea"
"5220",51,218,10,"VA","Kazakhstan"
"5221",51,222,7,"VA","Kuwait"
"5222",51,223,23,"VA","Laos"
"5223",51,224,44,"VA","Lebanon"
"5224",51,226,15,"VA","Malaysia"
"5225",51,229,63,"VA","Nepal"
"5226",51,231,185,"VA","Pakistan"
"5227",51,233,579,"VA","Philippines"
"5228",51,235,44,"VA","SaudiArabia"
"5229",51,236,8,"VA","Singapore"
"5230",51,238,15,"VA","SriLanka"
"5231",51,239,6,"VA","Syria"
"5232",51,240,62,"VA","Taiwan"
"5233",51,242,64,"VA","Thailand"
"5234",51,243,47,"VA","Turkey"
"5235",51,245,9,"VA","UnitedArabEmirates"
"5236",51,246,9,"VA","Uzbekistan"
"5237",51,247,422,"VA","Vietnam"
"5238",51,248,6,"VA","Yemen"
"5239",51,249,13,"VA","Asia"
"5240",51,253,10,"VA","SouthCentralAsia"
"5241",51,254,10,"VA","OtherAsia"
"5242",51,300,2,"VA","Bermuda"
"5243",51,301,164,"VA","Canada"
"5244",51,303,413,"VA","Mexico"
"5245",51,310,2,"VA","Belize"
"5246",51,311,12,"VA","CostaRica"
"5247",51,312,559,"VA","ElSalvador"
"5248",51,313,157,"VA","Guatemala"
"5249",51,314,145,"VA","Honduras"
"5250",51,315,20,"VA","Nicaragua"
"5251",51,316,45,"VA","Panama"
"5252",51,321,1,"VA","Antigua"
"5253",51,323,5,"VA","Bahamas"
"5254",51,324,12,"VA","Barbados"
"5255",51,327,68,"VA","Cuba"
"5256",51,328,1,"VA","Dominica"
"5257",51,329,36,"VA","DominicanRepublic"
"5258",51,332,27,"VA","Haiti"
"5259",51,333,64,"VA","Jamaica"
"5260",51,339,1,"VA","St.Lucia"
"5261",51,341,41,"VA","Trinidad"
"5262",51,343,2,"VA","WestIndies"
"5263",51,344,4,"VA","Caribbean"
"5264",51,360,43,"VA","Argentina"
"5265",51,361,181,"VA","Bolivia"
"5266",51,362,41,"VA","Brazil"
"5267",51,363,20,"VA","Chile"
"5268",51,364,91,"VA","Colombia"
"5269",51,365,24,"VA","Ecuador"
"5270",51,368,20,"VA","Guyana"
"5271",51,369,4,"VA","Paraguay"
"5272",51,370,189,"VA","Peru"
"5273",51,372,14,"VA","Uruguay"
"5274",51,373,24,"VA","Venezuela"
"5275",51,400,9,"VA","Algeria"
"5276",51,407,35,"VA","Cameroon"
"5277",51,408,2,"VA","CapeVerde"
"5278",51,412,7,"VA","Congo"
"5279",51,414,63,"VA","Egypt"
"5280",51,416,186,"VA","Ethiopia"
"5281",51,417,28,"VA","Eritrea"
"5282",51,420,1,"VA","Gambia"
"5283",51,421,118,"VA","Ghana"
"5284",51,423,3,"VA","Guinea"
"5285",51,427,22,"VA","Kenya"
"5286",51,429,10,"VA","Liberia"
"5287",51,430,2,"VA","Libya"
"5288",51,436,48,"VA","Morocco"
"5289",51,440,35,"VA","Nigeria"
"5290",51,444,4,"VA","Senegal"
"5291",51,447,31,"VA","SierraLeone"
"5292",51,448,14,"VA","Somalia"
"5293",51,449,26,"VA","SouthAfrica"
"5294",51,451,22,"VA","Sudan"
"5295",51,453,3,"VA","Tanzania"
"5296",51,454,8,"VA","Togo"
"5297",51,457,3,"VA","Uganda"
"5298",51,459,10,"VA","DemocraticRepublicofCongo"
"5299",51,460,4,"VA","Zambia"
"5300",51,461,4,"VA","Zimbabwe"
"5301",51,462,25,"VA","Africa"
"5302",51,463,17,"VA","EasternAfrica"
"5303",51,464,8,"VA","NorthernAfrica"
"5304",51,467,8,"VA","WesternAfrica"
"5305",51,468,3,"VA","OtherAfrica"
"5306",51,501,26,"VA","Australia"
"5307",51,508,3,"VA","Fiji"
"5308",51,511,1,"VA","MarshallIslands"
"5309",51,512,2,"VA","Micronesia"
"5310",51,515,10,"VA","NewZealand"
"5311",51,523,1,"VA","Tonga"
"5312",51,554,2,"VA","OtherUSIslandAreas"
"5313",53,100,1,"WA","Albania"
"5314",53,102,17,"WA","Austria"
"5315",53,103,1,"WA","Belgium"
"5316",53,104,24,"WA","Bulgaria"
"5317",53,105,4,"WA","Czechoslovakia"
"5318",53,106,16,"WA","Denmark"
"5319",53,108,8,"WA","Finland"
"5320",53,109,57,"WA","France"
"5321",53,110,224,"WA","Germany"
"5322",53,116,11,"WA","Greece"
"5323",53,117,23,"WA","Hungary"
"5324",53,118,3,"WA","Iceland"
"5325",53,119,22,"WA","Ireland"
"5326",53,120,33,"WA","Italy"
"5327",53,126,32,"WA","Netherlands"
"5328",53,127,26,"WA","Norway"
"5329",53,128,45,"WA","Poland"
"5330",53,129,7,"WA","Portugal"
"5331",53,132,71,"WA","Romania"
"5332",53,134,21,"WA","Spain"
"5333",53,136,28,"WA","Sweden"
"5334",53,137,17,"WA","Switzerland"
"5335",53,138,115,"WA","UnitedKingdom"
"5336",53,139,123,"WA","England"
"5337",53,140,16,"WA","Scotland"
"5338",53,147,9,"WA","Yugoslavia"
"5339",53,148,15,"WA","CzechRepublic"
"5340",53,149,4,"WA","Slovakia"
"5341",53,150,21,"WA","BosniaandHerzegovina"
"5342",53,151,6,"WA","Croatia"
"5343",53,152,2,"WA","Macedonia"
"5344",53,154,1,"WA","Serbia"
"5345",53,156,3,"WA","Latvia"
"5346",53,157,5,"WA","Lithuania"
"5347",53,158,6,"WA","Armenia"
"5348",53,159,12,"WA","Azerbaijan"
"5349",53,160,17,"WA","Belarus"
"5350",53,161,1,"WA","Georgia"
"5351",53,162,52,"WA","Moldova"
"5352",53,163,158,"WA","Russia"
"5353",53,164,293,"WA","Ukraine"
"5354",53,165,14,"WA","USSR"
"5355",53,169,14,"WA","OtherEurope"
"5356",53,200,7,"WA","Afghanistan"
"5357",53,202,6,"WA","Bangladesh"
"5358",53,203,13,"WA","Bhutan"
"5359",53,205,12,"WA","Myanmar"
"5360",53,206,117,"WA","Cambodia"
"5361",53,207,464,"WA","China"
"5362",53,209,65,"WA","HongKong"
"5363",53,210,423,"WA","India"
"5364",53,211,37,"WA","Indonesia"
"5365",53,212,57,"WA","Iran"
"5366",53,213,36,"WA","Iraq"
"5367",53,214,10,"WA","Israel"
"5368",53,215,193,"WA","Japan"
"5369",53,216,2,"WA","Jordan"
"5370",53,217,412,"WA","Korea"
"5371",53,218,19,"WA","Kazakhstan"
"5372",53,222,2,"WA","Kuwait"
"5373",53,223,53,"WA","Laos"
"5374",53,224,13,"WA","Lebanon"
"5375",53,226,25,"WA","Malaysia"
"5376",53,229,14,"WA","Nepal"
"5377",53,231,30,"WA","Pakistan"
"5378",53,233,518,"WA","Philippines"
"5379",53,235,10,"WA","SaudiArabia"
"5380",53,236,14,"WA","Singapore"
"5381",53,238,10,"WA","SriLanka"
"5382",53,239,1,"WA","Syria"
"5383",53,240,129,"WA","Taiwan"
"5384",53,242,57,"WA","Thailand"
"5385",53,243,13,"WA","Turkey"
"5386",53,245,3,"WA","UnitedArabEmirates"
"5387",53,246,7,"WA","Uzbekistan"
"5388",53,247,443,"WA","Vietnam"
"5389",53,253,13,"WA","SouthCentralAsia"
"5390",53,254,10,"WA","OtherAsia"
"5391",53,300,3,"WA","Bermuda"
"5392",53,301,516,"WA","Canada"
"5393",53,303,1679,"WA","Mexico"
"5394",53,310,1,"WA","Belize"
"5395",53,311,11,"WA","CostaRica"
"5396",53,312,65,"WA","ElSalvador"
"5397",53,313,66,"WA","Guatemala"
"5398",53,314,21,"WA","Honduras"
"5399",53,315,6,"WA","Nicaragua"
"5400",53,316,11,"WA","Panama"
"5401",53,321,3,"WA","Antigua"
"5402",53,323,1,"WA","Bahamas"
"5403",53,324,1,"WA","Barbados"
"5404",53,327,16,"WA","Cuba"
"5405",53,329,5,"WA","DominicanRepublic"
"5406",53,332,6,"WA","Haiti"
"5407",53,333,10,"WA","Jamaica"
"5408",53,339,1,"WA","St.Lucia"
"5409",53,341,7,"WA","Trinidad"
"5410",53,344,3,"WA","Caribbean"
"5411",53,360,21,"WA","Argentina"
"5412",53,361,2,"WA","Bolivia"
"5413",53,362,51,"WA","Brazil"
"5414",53,363,16,"WA","Chile"
"5415",53,364,33,"WA","Colombia"
"5416",53,365,10,"WA","Ecuador"
"5417",53,368,2,"WA","Guyana"
"5418",53,369,2,"WA","Paraguay"
"5419",53,370,33,"WA","Peru"
"5420",53,372,2,"WA","Uruguay"
"5421",53,373,13,"WA","Venezuela"
"5422",53,400,3,"WA","Algeria"
"5423",53,407,5,"WA","Cameroon"
"5424",53,414,20,"WA","Egypt"
"5425",53,416,115,"WA","Ethiopia"
"5426",53,417,26,"WA","Eritrea"
"5427",53,420,8,"WA","Gambia"
"5428",53,421,10,"WA","Ghana"
"5429",53,423,2,"WA","Guinea"
"5430",53,427,43,"WA","Kenya"
"5431",53,429,3,"WA","Liberia"
"5432",53,430,3,"WA","Libya"
"5433",53,436,7,"WA","Morocco"
"5434",53,440,10,"WA","Nigeria"
"5435",53,444,1,"WA","Senegal"
"5436",53,447,1,"WA","SierraLeone"
"5437",53,448,53,"WA","Somalia"
"5438",53,449,34,"WA","SouthAfrica"
"5439",53,451,8,"WA","Sudan"
"5440",53,453,4,"WA","Tanzania"
"5441",53,454,1,"WA","Togo"
"5442",53,457,2,"WA","Uganda"
"5443",53,459,4,"WA","DemocraticRepublicofCongo"
"5444",53,460,10,"WA","Zambia"
"5445",53,461,2,"WA","Zimbabwe"
"5446",53,462,18,"WA","Africa"
"5447",53,463,3,"WA","EasternAfrica"
"5448",53,464,1,"WA","NorthernAfrica"
"5449",53,467,4,"WA","WesternAfrica"
"5450",53,468,5,"WA","OtherAfrica"
"5451",53,501,38,"WA","Australia"
"5452",53,508,27,"WA","Fiji"
"5453",53,511,34,"WA","MarshallIslands"
"5454",53,512,6,"WA","Micronesia"
"5455",53,515,23,"WA","NewZealand"
"5456",53,523,6,"WA","Tonga"
"5457",53,527,9,"WA","Samoa"
"5458",53,554,11,"WA","OtherUSIslandAreas"
"5459",54,108,1,"WV","Finland"
"5460",54,109,2,"WV","France"
"5461",54,110,13,"WV","Germany"
"5462",54,116,1,"WV","Greece"
"5463",54,119,3,"WV","Ireland"
"5464",54,120,4,"WV","Italy"
"5465",54,126,2,"WV","Netherlands"
"5466",54,127,1,"WV","Norway"
"5467",54,128,3,"WV","Poland"
"5468",54,129,1,"WV","Portugal"
"5469",54,134,1,"WV","Spain"
"5470",54,138,7,"WV","UnitedKingdom"
"5471",54,139,6,"WV","England"
"5472",54,140,2,"WV","Scotland"
"5473",54,147,1,"WV","Yugoslavia"
"5474",54,163,11,"WV","Russia"
"5475",54,169,1,"WV","OtherEurope"
"5476",54,207,18,"WV","China"
"5477",54,209,1,"WV","HongKong"
"5478",54,210,17,"WV","India"
"5479",54,212,7,"WV","Iran"
"5480",54,213,1,"WV","Iraq"
"5481",54,215,5,"WV","Japan"
"5482",54,217,12,"WV","Korea"
"5483",54,218,2,"WV","Kazakhstan"
"5484",54,223,1,"WV","Laos"
"5485",54,224,1,"WV","Lebanon"
"5486",54,226,1,"WV","Malaysia"
"5487",54,231,5,"WV","Pakistan"
"5488",54,233,10,"WV","Philippines"
"5489",54,235,2,"WV","SaudiArabia"
"5490",54,238,1,"WV","SriLanka"
"5491",54,239,3,"WV","Syria"
"5492",54,240,2,"WV","Taiwan"
"5493",54,242,5,"WV","Thailand"
"5494",54,245,1,"WV","UnitedArabEmirates"
"5495",54,247,5,"WV","Vietnam"
"5496",54,301,10,"WV","Canada"
"5497",54,303,35,"WV","Mexico"
"5498",54,312,1,"WV","ElSalvador"
"5499",54,314,2,"WV","Honduras"
"5500",54,316,1,"WV","Panama"
"5501",54,327,3,"WV","Cuba"
"5502",54,328,1,"WV","Dominica"
"5503",54,329,1,"WV","DominicanRepublic"
"5504",54,333,4,"WV","Jamaica"
"5505",54,341,2,"WV","Trinidad"
"5506",54,344,1,"WV","Caribbean"
"5507",54,362,4,"WV","Brazil"
"5508",54,363,1,"WV","Chile"
"5509",54,364,4,"WV","Colombia"
"5510",54,365,1,"WV","Ecuador"
"5511",54,368,5,"WV","Guyana"
"5512",54,370,9,"WV","Peru"
"5513",54,421,1,"WV","Ghana"
"5514",54,427,1,"WV","Kenya"
"5515",54,429,3,"WV","Liberia"
"5516",54,440,6,"WV","Nigeria"
"5517",54,463,2,"WV","EasternAfrica"
"5518",54,501,3,"WV","Australia"
"5519",54,508,1,"WV","Fiji"
"5520",54,515,1,"WV","NewZealand"
"5521",55,100,5,"WI","Albania"
"5522",55,102,11,"WI","Austria"
"5523",55,103,2,"WI","Belgium"
"5524",55,104,4,"WI","Bulgaria"
"5525",55,105,1,"WI","Czechoslovakia"
"5526",55,106,9,"WI","Denmark"
"5527",55,108,5,"WI","Finland"
"5528",55,109,8,"WI","France"
"5529",55,110,100,"WI","Germany"
"5530",55,116,8,"WI","Greece"
"5531",55,117,11,"WI","Hungary"
"5532",55,118,1,"WI","Iceland"
"5533",55,119,8,"WI","Ireland"
"5534",55,120,17,"WI","Italy"
"5535",55,126,17,"WI","Netherlands"
"5536",55,127,2,"WI","Norway"
"5537",55,128,28,"WI","Poland"
"5538",55,132,10,"WI","Romania"
"5539",55,134,4,"WI","Spain"
"5540",55,136,6,"WI","Sweden"
"5541",55,137,9,"WI","Switzerland"
"5542",55,138,27,"WI","UnitedKingdom"
"5543",55,139,24,"WI","England"
"5544",55,140,4,"WI","Scotland"
"5545",55,147,13,"WI","Yugoslavia"
"5546",55,148,2,"WI","CzechRepublic"
"5547",55,149,3,"WI","Slovakia"
"5548",55,150,9,"WI","BosniaandHerzegovina"
"5549",55,151,4,"WI","Croatia"
"5550",55,152,1,"WI","Macedonia"
"5551",55,154,8,"WI","Serbia"
"5552",55,156,9,"WI","Latvia"
"5553",55,157,5,"WI","Lithuania"
"5554",55,160,6,"WI","Belarus"
"5555",55,163,31,"WI","Russia"
"5556",55,164,15,"WI","Ukraine"
"5557",55,165,3,"WI","USSR"
"5558",55,169,4,"WI","OtherEurope"
"5559",55,202,4,"WI","Bangladesh"
"5560",55,205,13,"WI","Myanmar"
"5561",55,206,2,"WI","Cambodia"
"5562",55,207,81,"WI","China"
"5563",55,209,1,"WI","HongKong"
"5564",55,210,117,"WI","India"
"5565",55,211,2,"WI","Indonesia"
"5566",55,212,10,"WI","Iran"
"5567",55,213,16,"WI","Iraq"
"5568",55,214,1,"WI","Israel"
"5569",55,215,14,"WI","Japan"
"5570",55,216,3,"WI","Jordan"
"5571",55,217,47,"WI","Korea"
"5572",55,223,95,"WI","Laos"
"5573",55,226,6,"WI","Malaysia"
"5574",55,229,3,"WI","Nepal"
"5575",55,231,8,"WI","Pakistan"
"5576",55,233,44,"WI","Philippines"
"5577",55,236,5,"WI","Singapore"
"5578",55,238,3,"WI","SriLanka"
"5579",55,240,7,"WI","Taiwan"
"5580",55,242,63,"WI","Thailand"
"5581",55,243,5,"WI","Turkey"
"5582",55,246,1,"WI","Uzbekistan"
"5583",55,247,37,"WI","Vietnam"
"5584",55,248,1,"WI","Yemen"
"5585",55,249,6,"WI","Asia"
"5586",55,253,1,"WI","SouthCentralAsia"
"5587",55,254,1,"WI","OtherAsia"
"5588",55,301,75,"WI","Canada"
"5589",55,303,501,"WI","Mexico"
"5590",55,311,4,"WI","CostaRica"
"5591",55,312,8,"WI","ElSalvador"
"5592",55,313,7,"WI","Guatemala"
"5593",55,314,11,"WI","Honduras"
"5594",55,315,9,"WI","Nicaragua"
"5595",55,316,7,"WI","Panama"
"5596",55,323,1,"WI","Bahamas"
"5597",55,324,1,"WI","Barbados"
"5598",55,327,15,"WI","Cuba"
"5599",55,328,1,"WI","Dominica"
"5600",55,329,7,"WI","DominicanRepublic"
"5601",55,330,1,"WI","Grenada"
"5602",55,332,4,"WI","Haiti"
"5603",55,333,5,"WI","Jamaica"
"5604",55,341,1,"WI","Trinidad"
"5605",55,343,1,"WI","WestIndies"
"5606",55,360,9,"WI","Argentina"
"5607",55,361,1,"WI","Bolivia"
"5608",55,362,9,"WI","Brazil"
"5609",55,363,2,"WI","Chile"
"5610",55,364,13,"WI","Colombia"
"5611",55,365,7,"WI","Ecuador"
"5612",55,368,1,"WI","Guyana"
"5613",55,369,1,"WI","Paraguay"
"5614",55,370,10,"WI","Peru"
"5615",55,372,3,"WI","Uruguay"
"5616",55,373,7,"WI","Venezuela"
"5617",55,374,1,"WI","SouthAmerica"
"5618",55,399,1,"WI","Americas"
"5619",55,407,1,"WI","Cameroon"
"5620",55,414,6,"WI","Egypt"
"5621",55,416,9,"WI","Ethiopia"
